[198.43829488754272, 10, 0.0, 0, 0, 90.0]
[0.09725761413574219, 18, 0.0, 85, 85, 90.0]
[2.5317609310150146, 21, -0.5, 135, 22, 90.0]
[3.2020373344421387, 20, 0.0, 85, 85, 90.0]
[3.8101751804351807, 19, -1.0, 185, 0, 90.0]
[4.493237733840942, 14, -1.0, 85, 85, 90.0]
[5.148247957229614, 12, -1.0, 185, 0, 90.0]
[5.7889509201049805, 24, 0.0, 135, 0, 90.0]
[6.41317343711853, 37, 0.0, 85, 85, 90.0]
[7.026115655899048, 21, 1.0, 0, 185, 90.0]
[7.6851420402526855, 14, 0.0, 85, 85, 90.0]
[8.321605443954468, 19, 1.0, 0, 185, 90.0]
[8.977290630340576, 20, 0.5, 22, 135, 90.0]
[9.601976871490479, 20, 0.0, 85, 85, 90.0]
[10.205433130264282, 24, 0.0, 85, 85, 90.0]
[10.888530254364014, 21, -1.0, 125, 125, 15.0]
[11.499630689620972, 19, 0.0, 125, 125, 52.5]
[12.138581037521362, 19, 1.5, 0, 185, 90.0]
[12.808342933654785, 17, -0.5, 135, 22, 90.0]
[13.462784051895142, 37, -0.5, 135, 0, 90.0]
[14.087648391723633, 34, 0.0, 85, 85, 90.0]
[14.759446859359741, 32, 0.0, 85, 85, 90.0]
[15.367790937423706, 27, 0.5, 22, 135, 90.0]
[15.976966619491577, 24, 0.0, 85, 85, 90.0]
[16.631774425506592, 18, 0.5, 22, 85, 90.0]
[17.288177967071533, 10, 0.0, 125, 125, 4.5]
[18.1893253326416, 12, -2.5, 125, 125, 58.5]
[18.82691979408264, 12, 2.0, 125, 125, 4.5]
[19.466764211654663, 13, 0.0, 125, 125, 43.5]
[20.107985258102417, 12, -3.5, 125, 125, 81.0]
[20.7945339679718, 37, 0.5, 22, 185, 90.0]
[21.432849884033203, 65, 0.0, 85, 85, 90.0]
[22.072144985198975, 25, -1.0, 125, 125, 18.0]
[22.715054988861084, 13, 0.0, 125, 125, 57.0]
[23.38727569580078, 13, 0.0, 22, 85, 90.0]
[24.01485300064087, 15, 0.0, 85, 85, 90.0]
[24.652182579040527, 16, 0.0, 85, 85, 90.0]
[25.260698795318604, 22, 0.0, 85, 85, 90.0]
[25.900917530059814, 22, 0.0, 85, 85, 90.0]
[26.556743621826172, 15, 0.0, 85, 85, 90.0]
[27.195859909057617, 18, -1.0, 125, 125, 15.0]
[27.81816267967224, 17, -5.0, 125, 125, 49.5]
[28.454906463623047, 18, 0.0, 125, 125, 82.5]
[29.09335994720459, 19, 0.0, 85, 85, 90.0]
[29.734657049179077, 25, 0.0, 85, 85, 90.0]
[30.34227705001831, 22, 0.0, 85, 85, 90.0]
[30.97965717315674, 22, 0.0, 85, 85, 90.0]
[31.586498498916626, 24, 0.0, 85, 85, 90.0]
[32.241326093673706, 19, 1.0, 125, 125, 16.5]
[32.86488223075867, 20, -5.0, 125, 125, 51.0]
[33.48918795585632, 20, -1.0, 125, 125, 87.0]
[34.144091844558716, 26, 0.0, 85, 85, 90.0]
[34.76781868934631, 23, 0.0, 85, 85, 90.0]
[35.420642137527466, 24, 0.0, 0, 0, 90.0]
[36.02859282493591, 23, 0.0, 0, 0, 90.0]
[36.63883376121521, 23, 0.0, 0, 0, 90.0]
[37.277825593948364, 22, 0.0, 0, 0, 90.0]
[37.89955186843872, 22, 0.0, 0, 0, 90.0]
[38.50597858428955, 22, 0.0, 0, 0, 90.0]
[39.116395711898804, 24, 0.0, 0, 0, 90.0]
[39.72639775276184, 23, 0.0, 0, 0, 90.0]
[40.31709051132202, 23, 0.0, 0, 0, 90.0]
[41.00338053703308, 23, 0.0, 0, 0, 90.0]
[41.63141083717346, 23, 0.0, 0, 0, 90.0]
[42.28426647186279, 26, 0.0, 0, 0, 90.0]
[42.889912605285645, 23, 0.0, 0, 0, 90.0]
[43.51379632949829, 24, 0.0, 0, 0, 90.0]
[44.18557953834534, 24, 0.0, 0, 0, 90.0]
[44.82416248321533, 23, 0.0, 0, 0, 90.0]
[45.44957208633423, 24, 0.0, 0, 0, 90.0]
[46.071702003479004, 24, 0.0, 0, 0, 90.0]
[46.680010080337524, 23, 0.0, 0, 0, 90.0]
[47.29200887680054, 23, 0.0, 0, 0, 90.0]
[47.98085260391235, 23, 0.0, 0, 0, 90.0]
[48.601980447769165, 19, -0.5, 125, 125, 27.0]
[49.259687423706055, 20, 1.0, 125, 125, 63.0]
[49.86701202392578, 19, 4.0, 125, 125, 9.0]
[50.557546854019165, 22, 0.0, 125, 125, 46.5]
[51.18522834777832, 24, -3.0, 125, 125, 82.5]
[51.854430198669434, 24, 1.0, 0, 185, 90.0]
[52.49890446662903, 34, 0.0, 85, 85, 90.0]
[53.107521295547485, 35, -1.0, 135, 22, 90.0]
[53.762468099594116, 46, 0.0, 85, 85, 90.0]
[54.38721561431885, 41, 0.0, 85, 85, 90.0]
[55.05746245384216, 43, 0.0, 85, 85, 90.0]
[55.68010425567627, 38, 0.0, 85, 85, 90.0]
[56.257993936538696, 39, 0.0, 85, 85, 90.0]
[56.92898154258728, 36, 2.0, 125, 125, 19.5]
[57.58303952217102, 18, 0.0, 125, 125, 54.0]
[58.23744249343872, 19, -1.5, 185, 0, 90.0]
[58.889549255371094, 22, 0.0, 85, 85, 90.0]
[59.51140904426575, 21, 0.0, 85, 85, 90.0]
[60.14920997619629, 20, 0.0, 0, 0, 90.0]
[60.77503061294556, 20, 0.0, 0, 0, 90.0]
[61.41334342956543, 19, 0.0, 0, 0, 90.0]
[62.041088819503784, 20, 0.0, 0, 0, 90.0]
[62.710442543029785, 21, 0.0, 0, 0, 90.0]
[63.30363607406616, 20, 0.0, 0, 0, 90.0]
[63.959245443344116, 19, 0.0, 0, 0, 90.0]
[64.62892127037048, 20, 0.0, 0, 0, 90.0]
[65.240647315979, 21, 0.0, 0, 0, 90.0]
[65.91023564338684, 21, 0.0, 0, 0, 90.0]
[66.56446504592896, 21, 0.0, 0, 0, 90.0]
[67.20289659500122, 20, 0.0, 0, 0, 90.0]
[67.85866165161133, 22, 0.0, 0, 0, 90.0]
[68.48293900489807, 21, 0.0, 0, 0, 90.0]
[69.12195324897766, 22, 0.0, 0, 0, 90.0]
[69.72874426841736, 21, 0.0, 0, 0, 90.0]
[70.3959596157074, 20, 0.0, 0, 0, 90.0]
[71.05641555786133, 20, 0.0, 0, 0, 90.0]
[71.65061569213867, 20, 0.0, 0, 0, 90.0]
[72.30715250968933, 21, 0.0, 0, 0, 90.0]
[72.91603326797485, 20, 0.0, 85, 85, 90.0]
[73.60301232337952, 19, 0.0, 85, 85, 90.0]
[74.21098232269287, 21, 0.0, 85, 85, 90.0]
[74.84941291809082, 21, 0.0, 125, 125, 3.0]
[75.53653335571289, 15, 4.0, 125, 125, 40.5]
[76.1911871433258, 18, -2.5, 125, 125, 75.0]
[76.80037832260132, 18, 0.0, 85, 85, 90.0]
[77.42659258842468, 18, 0.5, 22, 135, 90.0]
[78.08272314071655, 22, 0.5, 22, 135, 90.0]
[78.72012758255005, 23, 0.0, 85, 85, 90.0]
[79.39032626152039, 23, 0.0, 85, 85, 90.0]
[80.02756953239441, 24, 0.0, 85, 85, 90.0]
[80.68465638160706, 23, 0.0, 85, 85, 90.0]
[81.30995678901672, 23, 0.0, 85, 85, 90.0]
[81.93487358093262, 23, 0.0, 85, 85, 90.0]
[82.55888891220093, 23, 0.0, 85, 85, 90.0]
[83.19681024551392, 39, 0.0, 85, 85, 90.0]
[83.85007882118225, 43, 0.0, 85, 85, 90.0]
[84.48894715309143, 38, 0.0, 85, 85, 90.0]
[85.14778423309326, 37, 0.0, 0, 0, 90.0]
[85.80134963989258, 36, 0.0, 0, 0, 90.0]
[86.44192004203796, 37, 0.0, 0, 0, 90.0]
[87.04839038848877, 34, 0.0, 0, 0, 90.0]
[87.66036176681519, 36, 0.0, 0, 0, 90.0]
[88.3147976398468, 35, 0.0, 0, 0, 90.0]
[88.93897747993469, 27, 0.0, 0, 0, 90.0]
[89.56041836738586, 37, 0.0, 0, 0, 90.0]
[90.24629783630371, 35, 0.0, 0, 0, 90.0]
[90.87391757965088, 36, 0.0, 0, 0, 90.0]
[91.52989101409912, 32, 0.0, 0, 0, 90.0]
[92.18479084968567, 28, 0.0, 0, 0, 90.0]
[92.82446455955505, 26, 0.0, 0, 0, 90.0]
[93.46466612815857, 25, 0.0, 0, 0, 90.0]
[94.07218933105469, 35, 0.0, 0, 0, 90.0]
[94.73033809661865, 26, 0.0, 0, 0, 90.0]
[95.37005662918091, 26, 0.0, 0, 0, 90.0]
[96.02758002281189, 36, 0.0, 0, 0, 90.0]
[96.62322926521301, 37, 0.0, 0, 0, 90.0]
[97.29419589042664, 36, 0.0, 0, 0, 90.0]
[97.947993516922, 37, 0.0, 85, 85, 90.0]
[98.55753517150879, 37, 0.0, 85, 85, 90.0]
[99.2124936580658, 28, 0.0, 85, 85, 90.0]
[99.88314533233643, 23, 0.0, 85, 85, 0.0]
[100.52197122573853, 18, 2.0, 125, 125, 24.0]
[101.14692902565002, 18, 0.0, 125, 125, 58.5]
[101.72319841384888, 30, -3.0, 185, 0, 90.0]
[102.37908482551575, 20, 1.0, 0, 185, 90.0]
[103.01854467391968, 17, 0.0, 85, 85, 90.0]
[103.674147605896, 10, 0.0, 125, 125, 13.5]
[104.48491764068604, 20, 0.0, 125, 125, 58.5]
[105.12510085105896, 20, 0.0, 125, 125, 4.5]
[105.73202300071716, 20, 0.0, 125, 125, 39.0]
[106.32637023925781, 19, -2.0, 125, 125, 73.5]
[106.98417043685913, 21, 0.0, 85, 85, 90.0]
[107.57697224617004, 23, 0.0, 85, 85, 90.0]
[108.2001440525055, 22, 0.0, 125, 125, 6.0]
[108.85665726661682, 18, -4.0, 125, 125, 42.0]
[109.48009395599365, 17, 5.0, 125, 125, 76.5]
[110.0906069278717, 18, 1.0, 0, 135, 90.0]
[110.74634718894958, 22, 0.0, 85, 85, 90.0]
[111.37296938896179, 22, 0.0, 85, 85, 90.0]
[111.97992038726807, 22, 0.0, 85, 85, 90.0]
[112.64055919647217, 21, 0.0, 85, 85, 90.0]
[113.25005292892456, 21, 0.0, 85, 85, 90.0]
[113.86049818992615, 23, 0.0, 125, 125, 16.5]
[114.56456756591797, 18, 0.0, 125, 125, 55.5]
[115.1924500465393, 19, 1.0, 0, 185, 90.0]
[115.82685041427612, 23, 0.0, 85, 85, 90.0]
[116.45499753952026, 28, 0.5, 22, 135, 90.0]
[117.12628841400146, 27, 0.0, 85, 85, 90.0]
[117.77978706359863, 24, 0.0, 85, 85, 90.0]
[118.43308877944946, 22, 0.0, 85, 85, 90.0]
[119.08953189849854, 23, 0.0, 85, 85, 90.0]
[119.76109051704407, 24, 0.0, 85, 85, 90.0]
[120.44622611999512, 23, 0.0, 85, 85, 90.0]
[121.05658674240112, 23, 0.0, 85, 85, 90.0]
[121.68072748184204, 23, 0.0, 22, 135, 90.0]
[122.33612155914307, 22, 0.0, 85, 85, 90.0]
[122.9767735004425, 22, 0.0, 85, 85, 90.0]
[123.59994864463806, 21, 0.0, 0, 0, 90.0]
[124.22461295127869, 23, 0.0, 0, 0, 90.0]
[124.8504409790039, 22, 0.0, 0, 0, 90.0]
[125.51983046531677, 21, 0.0, 0, 0, 90.0]
[126.15893244743347, 21, 0.0, 0, 0, 90.0]
[126.82359266281128, 22, 0.0, 0, 0, 90.0]
[127.47599983215332, 24, 0.0, 0, 0, 90.0]
[128.11222434043884, 24, 0.0, 0, 0, 90.0]
[128.7460310459137, 24, 0.0, 0, 0, 90.0]
[129.35129857063293, 23, 0.0, 0, 0, 90.0]
[129.9572925567627, 23, 0.0, 0, 0, 90.0]
[130.61028027534485, 23, 0.0, 0, 0, 90.0]
[131.2642765045166, 24, 0.0, 0, 0, 90.0]
[131.87532806396484, 23, 0.0, 0, 0, 90.0]
[132.48953771591187, 23, 0.0, 0, 0, 90.0]
[133.12577104568481, 22, 0.0, 0, 0, 90.0]
[133.79005527496338, 23, 0.0, 0, 0, 90.0]
[134.436439037323, 22, 0.0, 0, 0, 90.0]
[135.02936553955078, 24, 0.5, 0, 0, 90.0]
[135.67002630233765, 21, 0.0, 0, 0, 90.0]
[136.2950279712677, 23, 0.0, 85, 85, 90.0]
[136.9811816215515, 19, 0.0, 85, 85, 90.0]
[137.62119913101196, 17, 0.0, 85, 85, 90.0]
[138.21360898017883, 16, 0.0, 60, 60, 0.0]
[138.83448457717896, 14, -3.0, 125, 125, 33.0]
[139.49097681045532, 17, 0.0, 125, 125, 69.0]
[140.17949271202087, 22, 0.0, 85, 85, 90.0]
[140.8307704925537, 20, 0.0, 85, 85, 90.0]
[141.4378457069397, 21, -2.5, 60, 60, 90.0]
[142.09283566474915, 20, 0.0, 85, 85, 90.0]
[142.76158690452576, 20, 0.0, 85, 85, 90.0]
[143.39903473854065, 21, 0.0, 22, 135, 0.0]
[143.97422003746033, 18, 0.0, 125, 125, 30.0]
[144.60063672065735, 17, 4.0, 125, 125, 70.5]
[145.25688338279724, 24, 0.0, 85, 85, 90.0]
[145.86635565757751, 18, 0.0, 85, 85, 90.0]
[146.58428978919983, 37, 0.0, 135, 22, 90.0]
[147.20933413505554, 35, 0.0, 0, 0, 90.0]
[147.86675810813904, 34, 0.0, 0, 0, 90.0]
[148.49379205703735, 34, 0.0, 0, 0, 90.0]
[149.10155630111694, 32, 0.0, 0, 0, 90.0]
[149.77313113212585, 36, 0.0, 0, 0, 90.0]
[150.39901208877563, 37, 0.0, 0, 0, 90.0]
[150.9917004108429, 36, 0.0, 0, 0, 90.0]
[151.66759514808655, 35, 0.0, 0, 0, 90.0]
[152.3230335712433, 36, 0.0, 0, 0, 90.0]
[152.96277475357056, 36, 0.0, 0, 0, 90.0]
[153.58539366722107, 38, 0.0, 0, 0, 90.0]
[154.2269947528839, 36, 0.0, 0, 0, 90.0]
[154.86881732940674, 38, 0.0, 0, 0, 90.0]
[155.5394947528839, 36, 0.0, 0, 0, 90.0]
[156.18172097206116, 36, 0.0, 0, 0, 90.0]
[156.83750081062317, 36, 0.0, 0, 0, 90.0]
[157.45062828063965, 37, 0.0, 0, 0, 90.0]
[158.0606906414032, 37, 0.0, 0, 0, 90.0]
[158.66734433174133, 36, 0.0, 0, 0, 90.0]
[159.36865639686584, 36, 0.0, 0, 0, 0.0]
[159.96186637878418, 17, -1.0, 125, 125, 28.5]
[160.6055428981781, 18, 1.0, 125, 125, 64.5]
[161.24185228347778, 19, 4.0, 125, 125, 12.0]
[161.9121663570404, 19, 0.0, 125, 125, 49.5]
[162.5562264919281, 18, -3.0, 125, 125, 85.5]
[163.22580647468567, 17, 1.0, 0, 185, 90.0]
[163.84944820404053, 16, 0.0, 85, 85, 90.0]
[164.44278407096863, 15, 1.0, 125, 125, 10.5]
[165.1279706954956, 18, 5.0, 125, 125, 45.0]
[165.7331748008728, 19, -1.5, 125, 125, 82.5]
[166.39046835899353, 19, 0.0, 85, 135, 90.0]
[167.01674509048462, 30, 0.0, 85, 85, 90.0]
[167.63841581344604, 39, 0.5, 60, 60, 90.0]
[168.31007027626038, 28, 0.0, 85, 85, 90.0]
[168.91727900505066, 22, 0.0, 85, 85, 90.0]
[169.58871245384216, 23, 0.0, 85, 85, 90.0]
[170.21287441253662, 22, 0.0, 85, 85, 90.0]
[170.90255880355835, 23, 0.0, 85, 85, 90.0]
[171.52744507789612, 23, 0.0, 85, 85, 90.0]
[172.1507499217987, 21, 0.0, 85, 85, 90.0]
[172.8078327178955, 22, 0.0, 85, 85, 90.0]
[173.46003413200378, 20, 0.0, 85, 85, 90.0]
[174.0838222503662, 22, 0.0, 85, 85, 90.0]
[174.69381880760193, 22, 0.0, 85, 85, 90.0]
[175.3635756969452, 23, 0.0, 85, 85, 90.0]
[175.98951697349548, 19, 0.0, 85, 85, 90.0]
[176.59551882743835, 20, 0.0, 85, 85, 90.0]
[177.28058242797852, 17, 0.0, 85, 85, 90.0]
[177.88648772239685, 17, -1.0, 185, 0, 90.0]
[178.5522689819336, 37, 0.0, 85, 22, 90.0]
[179.17544293403625, 32, -1.0, 185, 0, 90.0]
[179.81185913085938, 20, 0.0, 85, 22, 90.0]
[180.48109698295593, 17, -1.0, 185, 85, 90.0]
[181.08817768096924, 18, 1.0, 0, 185, 90.0]
[181.72794389724731, 19, 1.0, 0, 185, 90.0]
[182.36737823486328, 24, 0.0, 85, 85, 90.0]
[183.02236247062683, 39, 1.0, 0, 185, 90.0]
[183.67693829536438, 32, 0.0, 85, 85, 90.0]
[184.3158404827118, 35, 0.0, 85, 85, 90.0]
[184.9713454246521, 32, 0.5, 22, 135, 90.0]
[185.56374883651733, 32, 0.0, 0, 4, 90.0]
[186.26437330245972, 32, 0.0, 0, 0, 90.0]
[186.87426567077637, 27, 0.0, 0, 0, 90.0]
[187.5313823223114, 27, 0.0, 0, 0, 90.0]
[188.16450548171997, 30, 0.0, 0, 0, 90.0]
[188.81602692604065, 27, 0.0, 0, 0, 90.0]
[189.45401740074158, 26, 0.0, 0, 0, 90.0]
[190.10538601875305, 27, 0.0, 0, 0, 90.0]
[190.710608959198, 32, 0.0, 0, 0, 90.0]
[191.3456461429596, 28, 0.0, 0, 0, 90.0]
[192.0008282661438, 27, 0.0, 0, 0, 90.0]
[192.61668491363525, 30, 0.0, 0, 0, 90.0]
[193.2272446155548, 25, 0.0, 0, 0, 90.0]
[193.895099401474, 10, 0.0, 0, 0, 90.0]
[194.51645350456238, 10, 0.0, 0, 0, 90.0]
[195.14973306655884, 10, 0.0, 0, 0, 90.0]
[195.8115429878235, 10, 0.0, 0, 0, 90.0]
[196.44986939430237, 10, 0.0, 0, 0, 90.0]
[197.08973026275635, 10, 0.0, 0, 0, 90.0]
[197.67933297157288, 10, 0.0, 0, 0, 90.0]
[198.30445289611816, 10, 0.0, 0, 0, 90.0]
[198.9730772972107, 10, 0.0, 0, 0, 90.0]
